text,label
आप क्या सोचते हैं?,2
चलो! आप क्या कर रहे हैं! मैं चरित्र में हूँ! आप उससे बात कर सकते हैं!,0
"मैं अच्छा है, मैं किसी भी नहीं कर सकता, मैं नहीं जानता, फेफड़ों।",1
आप किसी बच्चे को क्या देंगे यदि वह खेलने के लिए टिकट चाहता है?,1
यह काम कर रहा है!,1
ओह!,1
उसने कहा था कि वह सचमुच आप लोगों की याद करेगा.,0
यहाँ से बाहर जाओ तुम छिपे हो!,0
Hey! क्या चंडलर अभी भी आ गया था?,0
ओह नहीं नहीं नहीं।,1
कोई इसे खा रहा है?,1
"ओह मेरे भगवान, प्यारे हम एक साथ होना चाहते हैं. हम दोनों की प्रतियां है",1
प्रतीक्षा करें! ठीक है!,1
"ठीक है, वास्तव में मैं आपके लिए फीब्स के लिए थोड़ा सा बचा गया है.",2
"यह सफेद प्लास्टिक है, एक हैंडल के साथ, और यह एक stroller पर फिट है।",1
"ठीक है, फीब्स: दाहिने हाथ नीली. अच्छा है.",1
"ओह, यह बहुत मधुर है!",2
कौन परवाह करता है? कोई भी उन चीज़ों को नहीं पढ़ता,1
मोनिका जम बना रहा है।,1
"और फिर, और फिर, आप मेरी ओर मुड़कर कहते हैं, “नाह, चलो बस अपने स्थान पर बाहर hang out.” अच्छी तरह से, यह एक अच्छा चाल गूँगा गूँगा था।",2
"ओह, ठीक है, ठीक है. ओले.",1
रिंग की जाँच करें।,2
"Hey Joey, यह बिस्तर है जहाँ ओलिविया ने अपनी कन्यायता खो दी है?",1
"मैं-मैं उसके साथ होना चाहता हूँ, मैं उसे पसंद करता हूँ.",0
"ठीक है, मैं बात नहीं कर रहा हूँ क्योंकि",1
ओह।,0
"hypothetically की तरह, अगर Phoebe मेरा था",1
यह पूरी  platonic बात मुश्किल है।,0
"कुछ नहीं, क्यों?",1
"ओह, तुम उस मोनिका को देखोगे?",2
"आप सही है, मुझे क्षमा है।",0
"मैं जानता हूँ, मैं जानता हूँ! मैं सिर्फ इस एक में नहीं रख सकता है, तो मैं फोन उठाता हूँ",0
तो आप अभी तक घर की याद नहीं हैं?,1
"मुझे अफसोस है कि मैं आपके कल्पित शादी करने में सक्षम नहीं हो जाएगा, लेकिन मैं हूँ",1
"बच्चा...? मुझे क्षमा करें, uh, कि है, कि मेरी puck है।",0
बोट्रोस बोट्रोस गाली।,1
"हाँ, अच्छी तरह से आप कभी भी समय नहीं है. मेरा मतलब है, मुझे लगता नहीं है कि मैं भी एक girlfriend अब है नहीं है, राहेल.",0
तुम्हें पसंद है?,2
"आओ, सुनो.",1
क्या पता है?,1
"अच्छा, तुम ठीक लगते हो।",1
"तुम किस बारे में बात कर रहे हो, रॉस, तुमने अभी कहा था कि तुम इसे दो बार पढ़ चुके हो!",0
"ठीक है... ठीक है, शायद मैं...",2
इसे रोकें!,2
"ओह, निश्चय ही!",2
बेशक वह है!,2
देखो वह कितना चिंतित हो जाता है! हमने सालों से एक साथ नहीं सोया है!,2
"लेकिन यह दूसरा लड़की, ठीक है, वह शहर के ऊपर रहता है।",1
"प्यारे, सचमुच, यह इतना जोर से नहीं दबाओ!",0
"देखो, फीब्स, मैं सिर्फ, मैं, मैं इसके लिए क्षमा करना चाहता हूँ, कहते हैं कि आपका तरीका मूर्ख था और-और शायद तुम्हें मेरे शिक्षक फिर से करने के लिए पूछने के लिए.",0
"चंडलर, तुम एक सेकंड के लिए अपने हाथ उससे दूर नहीं रख सकते हैं!",0
एक परीक्षा?!!,1
200 डॉलर प्रति घंटे के बिजलीघर में काम करने वाले को यह पता नहीं चल सका कि वह क्या करता है।,0
"हं, कुछ लोग एक दूसरे से चीजें खाते हैं।",1
"हाँ, मुझे लगता है कि यह बेहतर था जब आप लोग दुखी थे. හේ, uh, रोलर ब्लेड याद है?",1
"जब वे पर्याप्त रूप से भूखे हैं, वे आएंगे।",1
"मैं, मैं आपको कुछ कहना है.",0
"मैं इतनी देर तक ऐसा नहीं कर सकता, और यह बहुत मजेदार है!",2
"ठीक है, मैं उसे छू सकता है स्थानों से बाहर दौड़ रहा हूँ!",0
धन्यवाद राच।,1
"ओह, और फिर मोनिका हंसा कि वह चंडलर जैसे आदमी के साथ बाहर नहीं जाएगा...",1
मैं नहीं जानता कैसे इनमें से कोई खोला गया था?!,1
"ठीक है, यह अलग है. मेरे झूठ ने हम में से एक 48 राज्यों में एक अपराधी नहीं बनाया. आप क्या सोच रहे थे?",0
यहाँ!,0
"तो चंडलर, मैं-मैं आज रात के पास आना पसंद करता हूँ।",2
डॉ. ओबरमैन।,1
"तो, हम वहाँ जा रहे हैं?",1
"क्षमा करें, मैं कर सकता हूँ, मैं इन में से एक बुम कर सकता हूँ?",1
उन्होंने तुम्हें विभाग का प्रमुख बनाया!,2
"हाँ, अच्छी तरह से, तुम चि चि नहीं जानते थे।",1
क्या! क्या! यह क्या है!,1
"यह बुनियादी बात होगी ‘मैं अपने ब्रुव में एक मछली पकड़ा है और मैं इसे पसंद करता हूँ’ ठीक है, चलो कहते हैं कि मैं सिर्फ़ बुरे समाचार प्राप्त किया है, ठीक है मैं वहाँ सब कुछ करने का प्रयास है और 232 को 13 से विभाजित करने के लिए।",1
"मैं नहीं जानताumm, अगर हम एक-दूसरे से बहुत बांधे थे तो क्या होगा?",2
मुझे दिलचस्पी है।,1
हाँ...,1
"ओह, महान!",2
चॉक वूलेरी?,1
मैं तुम्हें घंटी बजाने के लिए भी देंगे।,1
शांत हो जाओ? शांत हो जाओ? तुम मुझे उस महिला के साथ सेट किया है कि मैं पिछले पांच महीनों में दो बार छोड़ दिया है!,0
आप इसे उतार सकते हैं।,1
ना-अह! Hey कोई अपने कुंजियाँ खो गई है?,1
"और मैं वहाँ जाने के लिए जा रहा था और कह रहा था ‘हाई!’ लेकिन फिर मैंने सोचा, वह तुम्हें लगता है कि अगर वह परवाह नहीं करता है।",2
"ओह, चलो. वह एक व्यक्ति है, तुम यह कर सकते हो!",2
"इसका कारण यह है कि हमारे ब्यांगमेंट पार्टी में वे जिस तरह व्यवहार करते थे, इसलिए उन्हें आमंत्रित नहीं किया गया था।",0
और तुम इतना ध्यान क्यों देते हो?,1
ओह भगवान. तो-तो आप porno चलचित्र बना रहे हैं.,1
"निश्चित रूप से! और अगर यह नहीं है, तो मैं अतिरिक्त टिकट प्राप्त कर सकता हूँ?",2
कुछ गलत है?,1
"ठीक है, अगर आप चाहते हैं, मैं बस-मैं उसके साथ इसे तोड़ देंगे।",1
"धन्यवाद, कोई सुझाव?",1
यह एक उपहार की तरह है।,1
क्या आप सोचते हैं कि मेरी नितली उसके मुंह के लिए बहुत बड़ी है?,1
मुझे लगता है मैं बुक करने में सक्षम हो सकता है,1
"ओह, हे! आपका अडियो कैसे था?",2
फिल!,2
"कि है, कि है, कि एक बड़ा मिठाई बार है. (उनमें से एक पकड़ रहा है उन विशाल",0
जैक?,1
ये पुराने चीजें।,0
आप अभी एक बना रहे हैं!,0
अच्छी तरह से मैं तुम को देखने के लिए सिर्फ इतना उत्तेजित था।,0
देखो?,1
"हाँ, यह एक मूर्ख विचार था।",0
जोय!,0
"तो, हं, तुम ट्रक लाओगे?",1
"अरे! यह बहुत बड़ा है! यह cubicle से बहुत बड़ा है. ओह, यह एक घन है।",1
"जब आप रोजर के बारे में बात कर रहे थे, तो वह मुझे मार रहा था!",0
"हाँ, या, या, या, मिस्स-पीट.",1
कै!,1
राच क्या हो रहा है?,2
"ठीक है, आप जानते हैं क्या, आप अब ऐसा करने के लिए नहीं है।",1
"ठीक है. देखो, मैं यहाँ जाने के लिए जा रहा हूँ, और तुम मुझे कभी भी कुछ नहीं खरीदते.",0
"तो जो लोग मेरे पहले हमारी शादी के बारे में जानते थे वे थे, Phoebe और रेशेल, हेल्डी, और लगता है कि कुछ स्टारलाइट मैजिक 7 नाम के बैंड जो इस तरह उपलब्ध हैं!",0
तुम मोनिका या राहेल के साथ कौन सोओगे?,1
"सिर्फ एक आखिरी सवाल हं, आप और अपने दोस्तों यहाँ हमेशा पार्टी करने और बाहर hanging की तरह हो रहे हैं?",0
"Either they’re too old, or they’re too young, and then there’s Pete who’s-who’s crazy about me, and who’s absolutely perfect for me, and there’s like zip going on!",0
"जब हम गाते थे तो मैं सचमुच प्यार करता था, और मैं तुम्हें ऐसा नहीं छोड़ना चाहिए था।",1
"अब देखो, Phoebe याद है, hey, उनके बस अपने क्रिसमस पूरा करने के लिए....",1
हम फिर से कमरे बदल रहे हैं।,0
"ओह अच्छा, ठीक है, मैं अब इसे नहीं ले सकता।",1
"हमने कहा था कि यह सिर्फ दो सप्ताह होने जा रहा था, तुम्हें पता है?",1
क्या आप जानते हैं कि मेरे पास विद्यार्थियों से भरा एक कक्षा है?,0
मेरा मतलब यह है कि आपको इस ग्रामीण इतालवी संस्कार का आयोजन करने की जरूरत नहीं है।,1
उसका नाम क्या था?,1
"जोय की क्या गंध है? नहीं, मैं मुश्किल से यहाँ पर यह गंध कर सकता है.",1
"ओह, हम बच्चे के लिए पलटने जा रहे हैं?",1
"निस्संदेह, मैं खराब हो गया था।",0
"ठीक है, मैं अगले सबसे अच्छा चीज़ लाया।",1
कहाँ?,1
"तुम उसे कह दो, जैक, मैं यह नहीं कर सकता।",0
"देखो, वह एक महान आदमी है और मैं उसके साथ रहना पसंद करता हूँ लेकिन... तुम जानते हो.",2
धूम्रपान नहीं।,0
ओह.. कृपया! मैं आलोचना की सराहना करता हूँ।,1
तुम पागल हो।,0
"क्या, Phoebe, तुम आलू को पिघलाया था? रोस को टुकड़े की जरूरत है!",0
वह सिर्फ एक दोस्त है और इतना ही है!,0
"अच्छी तरह से, मैं-मैं अपने पेट में इस अंधापन दर्द था जब मैं पहले वजन उठा रहा था, तो मैं uh बाहर हो गया और uh, अब तक खड़े नहीं हो सका है.",0
वापस आपका स्वागत है!,2
"ठीक है, हम बात करने के लिए है. मैं सिर्फ एक बहुत गंभीर संबंध से बाहर निकल रहा हूँ",0
"यह सही है, और यही कारण है कि हम आज हनुका मना रहे हैं. अंत.",2
तो यह कौन है?,1
श्श.,1
तू कुत्ता!,2
"वह अंदर है! ओह, क्या तुमने सुना है, मार्सेल? सैन दीगो. सैन दीगो!",2
नहीं! ऐसा मत कहो! ऐसा मत कहो!,0
"अरे, आप जानते हैं, मैं आप लोगों और आपके कैंसर और आपके emphysema और आपके हृदय रोग के साथ यह किया है।",0
"हाँ, कृपया।",1
हमें निःशुल्क चीजें नहीं मिलनी पड़ेंगी।,0
यह यहाँ एक ज्वालामुखी की तरह है!,1
"ठीक है, हाँ, तो यह काम करने के लिए नहीं जा रहा है।",1
बच्चों को ड्रग्स बेचता है।,0
यह आने वाले दोस्त के लिए है।,1
चंडलर अद्भुत है!,2
ओह चलो! यहाँ हम जा रहे हैं! मिशन गणना करने के लिए तैयार है!,2
"ओ मॉन, मैं बहुत जोर से हंसा",2
"ओह, यह बहुत अच्छा है! कितना अच्छा है! अच्छी तरह से, कहाँ? यात्रा कहाँ है?!",0
"यह बहुत असुविधाजनक था, हम वास्तव में चिंतित थे।",1
"एक ऐसे आदमी से मिलना बहुत अच्छा है जो बुद्धिमान और हास्यास्पद है, और उसके बाद भी भावात्मक आयु है, जैसे आठ साल।",2
"क्या, क्या, क्या!",1
"देखो, देखो, वहाँ एक तरीका है कि हम इस से बाहर काम कर सकते हैं।",0
यह एक चार है।,1
"Uh, सेक्स.",1
"ओह, मैंने सोचा था कि तुम  Lambs की Silence में महान थे. ओह चलो, यह स्वीकार करो! सभी बातों पर विचार करते हुए, तुम आज रात खेल रहे थे.",2
आसान है।,1
मुझे विश्वास नहीं है कि उसने ऐसा किया।,1
ओ ड्रेक।,2
"हे, फीब्स?",1
"मैं इस पर विश्वास नहीं करता! जब कोई आपको लिमोनाड के लिए पूछता है, और आपके लिए इसका मतलब है कि वे सेक्स करना चाहते हैं?",0
कृपया!,0
अब कि राहेल गया है?,1
लेकिन मेरा घर!,1
"ओह, मुझे क्षमा करें. मैं अपने बर्टकास भूल गया था आप जानते हैं, दुर्घटनावश.",1
"क्यों, मेरे स्नानागार के फर्श में क्या गलत है?",1
"ठीक है, तुम और मैं सिर्फ चारों ओर जा रहे हैं, मैंने सोचा, क्यों नहीं उसके साथ चारों ओर जा रहे हैं।",1
वे बाहर क्या कर रहे हैं? तट की पूरी तरह वहाँ पर है.,1
"ठीक है, मैं जानता हूँ! मैं जानता हूँ. हाँ, यह ठीक होगा.",2
ठीक है आदमी.,1
"कांग्रेस एक नया घाटा कम करने की विधेयक पर बहस कर रही है... मेयर सबवे फीस फिर से बढ़ाना चाहता है... आज उच्च 45 था... और-ओह, टीमों ने खेल खेला.",1
"ठीक है, बस, बस मनोरंजन केंद्र ले लो, और फिर जब आप घर पहुँचेंगे, कैनो दूर फेंकें!",1
"हं, ठीक है, ठीक है, देखो.",1
क्या? क्या रहस्य? तुम रहस्य जानते हो? वे क्या हैं?,1
क्या आप जानना चाहते हैं कि जब वह रिचर्ड के साथ अपने भोजन से वापस आया तो उसने पहली बात कही थी?,1
"ओह, इसके सामने एक टूटी अंग के साथ एक पेड़ भी है और ओह, छत में खिड़की है... ओह, मेरे भगवान!",1
चट्टान से ऊपर होना और उसके नीचे गाडना अच्छा होता है।,1
मैं घर में पांडु की अनुमति नहीं देता इसलिए यह उनके लिए एक छुट्टी की तरह है।,2
क्या आप गंभीर हैं?,1
"ओह, तुम सबसे अच्छे दोस्त हो जो किसी को कभी मिला है।",2
शशश!,1
कौन? तुम कौन जानते हो कि सिर्फ दोस्त हैं कि चारों ओर मूर्ख?,1
जन्म तिथि?,1
"क्या?! सभी के साथ क्या है? यह धन्यवाद है, नहीं... सत्य दिवस!",0
"मेरा मतलब है, पिछले साल, मैं थोड़ा आनंद फैला लेकिन वास्तव में पर्याप्त नहीं है।",2
"हम बस उस जगह में नहीं हैं, पता है? लेकिन हम इस के बारे में बहुत उत्साहित हैं.",1
लेकिन मैं हैसियत रखता हूँ!,1
हेलो प्यारा।,1
"ओह, नहीं, नहीं, नहीं, नहीं, नहीं. आप जानते हैं क्या, वह अब उस चीज़ में नहीं है. उसने मेरे लिए छोड़ दिया.",1
ओह! मैं जानता था! मैं जानता था! मैं आज सुबह सचमुच मोटा महसूस किया।,2
क्या आप शनिवार को मुलाकात करना चाहते हैं?,1
क्षमा करें. गलत बोबीज़.,0
"ओह, और उसे इतनी अच्छी दिल है! क्या उसके पास अच्छा दिल नहीं है?",2
चुप रहो!,0
और आपके विवाह पर भी बधाई।,2
क्या?,1
प्लास्टिक आवरण के नीचे एक रिसेट बटन है।,1
ग्लेन के बारे में क्या? वह एक ग्लेन हो सकता है.,1
चंडलर!,1
"हं, मैं तुम्हें पसंद करता हूँ।",0
"ओह, मैंने सोचा कि वहाँ एक दर्पण था. ठीक है, बाई-बाई.",1
"हाँ! अरे, मोनिका और राहेल वहाँ काम करते हैं?",1
"वास्तव में, एक सबसे पहले बातें वे आप को अग्नि स्कूल में सिखाते हैं... उह... उह... ठीक है.",1
यह ठीक है।,1
क्या आपके शरीर के प्रति कोई सम्मान है?,0
मुझे दूध चाहिए।,1
$500 कि बिजली की एक loooot है!,2
blackout के दौरान? वह trampled हो जाएगा!,0
यह बस एक बेंड-एड निकालने की तरह है।,1
ओह! यहाँ हम,0
वे चाहते हैं कि मैं फिल्म में पूरी तरह नग्न हो जाऊँ!,1
मैंने सिर्फ डैनी को एक लड़की के साथ सबवे पर जा रहा देखा था और उसके चारों ओर उसका हाथ था।,0
"ओह, बछड़ा लगता है कि मोनिका सोचता है कि मुझे कूड़ा मिल गया है! हम्म, मैं क्या मैं कूड़ा के रूप में अच्छी है कि मोनिका मिल सकता है क्या सोचता हूँ?",0
"हाँ, ठीक है।",1
"सुनो, क्या आप मुझे वायदा कर सकते हैं कि आप उसे नहीं कहेंगे?",0
जैसे मेरे पास इससे बेहतर कुछ नहीं है!,1
: तुम क्या कर रहे हो?,1
इसे यहाँ पर सेट करें और फिर आप योगदान कर सकते हैं!,0
"चार अक्षरः ""कोष्ठ या चक्र"".",1
"नमस्ते और ईश्वर की गति, होप ब्रैडी.",1
"अरे, यह यहाँ तक पूरी तरह से करने के लिए कभी नहीं जा रहा है, दोस्त!",0
"नू, नू. इसका मतलब क्या है? क्या आप, मेरा मतलब है, आप वापस एक साथ मिलना चाहते हैं?",1
अरे! अगर सिर्फ ज्यादा लोग जानते।,1
मैं सैर करना पसंद करता हूँ!,2
हाय.. खेल कैसे था?,1
Nngghhh!!!!!!!,0
यह कोई रहस्य है या झूठ?,0
"आप समझ नहीं लगते. देखो, मैं डॉ. ड्रेक रेमोरे था.",1
"नहीं नहीं, कैथी।",1
"हाँ, अगर यह वास्तव में कुछ भी नहीं मतलब है, क्योंकि आप जानते हैं कि मैं सिर्फ तैयार नहीं हूँ",1
क्या तुम उस लड़की के साथ नहीं है वहाँ?,1
"आप क्या करते हैं, आप क्या चाहते हैं?",1
आप हमारे टीम में उसे जोड़ने के बारे में क्या सोचते हैं?,1
"मॉन, मैं नहीं समझता।",1
यह काफी स्पष्ट है।,1
क्या है प्यारा?,2
basically this is the first time she's gonna see your underwear—you want it to be dirty?,1
"वेयल, यह रॉम है, और-",1
"नहीं-नहीं, यह यहोशू नहीं है।",0
"ठीक है ठीक है, मुझे लगता है कि मैं एक नौकरी पाने के लिए जाना है. मैं अपने एजेंट देखने जा रहा हूँ जा रहा हूँ.",0
"अच्छी तरह से, मुझे लगता है कि फर्नीचर का टुकड़ा ठीक था जब तक कि एंजेला Delvecchio के साथ आपकी छोटी breakfast adventure",0
मेरे गले में सीमित सेटिंग. चलो देखते हैं जो कट किया है. नमस्ते!,0
यहाँ तुम जाओ।,1
है?,1
"10, 20 मिनट भी अगर आप इसे चाहते हैं।",1
"ठीक है, मैं नहीं जानता था कि आप ऐसा कहेंगे।",1
ऐसा करना चाहिए।,1
"ठीक है, यहाँ आने वाले की एक अनुसूची है।",1
शायद एल. ए. में?,1
"खैर, हं, मेरी माँ का दोस्त, Phoebe, वास्तव में मेरी जन्मी माँ है.",0
लेकिन वहाँ शायद 30 लोग आपके नीचे होंगे तो आप उन पर एक निश्चित मात्रा फेंक सकते हैं।,1
"hey, जोय. क्या हो रहा है?",1
"ठीक है. हम रूट 27 पर एक विश्राम स्टॉप पर हैं. ठीक है. कोई रूट 27 नहीं है. ठीक है, 93 या 76?",1
"और हम बाहर जाने जा रहे हैं, हम एक अच्छा समय करने के लिए जा रहे हैं, और बच्चे के जन्म और सी-सेक्शन और-और विशाल बच्चे के सिर फैलाने से अपने दिमाग को हटाने के लिए जा रहे हैं",2
"एह, पट्टी कसने के लिए है, पट्टी बदलने के लिए.",2
"ओह भगवान, उन्होंने हमें बताया कि यह मसकोट के लिए था!",1
"वास्तव में, कल रात की तरह कैसे रात चलती है पर निर्भर करता है।",1
मांस की इच्छाएँ,1
ठीक है. लगता है कि आप खुद एक छोटा नाटक लिख रहे हैं वहाँ राच. अरे! मुझे पता है कि कैसे कि एक बाहर निकलता है।,2
"मेरा मतलब है, गंभीरता से, यह लगता है कि मेरे साथ कुछ गलत है?",0
"ठीक है, मैं यहाँ से बाहर हूँ!",0
ओह हाँ? क्या उसने पुराने को निकाला था,1
Hmmm... यह बहुत अच्छा है।,2
कोई भी नहीं!,0
"आप जानते हैं, हम कल्पना करने के लिए नहीं है।",1
शायद किसी स्तर पर।,1
जेसन कोई बेवकूफ नहीं है!,0
"ओह-नहीं-नहीं, मैं तुम पर हाथ नहीं था महिला।",1
बस उसे एक गेंद खेल या कुछ पसंद करने के लिए ले जाओ।,1
वहाँ कोई संदेश नहीं है कि तुम मुझे देने के लिए भूल गए हैं वहाँ हैं?,1
लेकिन थोड़ा गारंटी मिलना अच्छा होगा।,1
कौन के साथ बाहर जा रहा है?,1
"हाँ, बड़ा पंखा.",1
स्पष्ट रूप से हैवी अब संपादन कर रहा है।,1
"यहाँ मेरे पास आओ. नहीं-नहीं, तुम यहाँ मेरे पास आओ.",1
"ओह, यहाँ वह trench-कोट है कि आप चाहते थे।",1
धन्यवाद. धन्यवाद. धन्यवाद! और,2
नू..,0
मैं जानता हूँ!,0
"मैं नहीं जानता. आप uh, आप मेरे लिए कुछ मिला है?",1
"अंतिम बार जब मैं ऐसा करता हूँ, मैं वचन देता हूँ।",1
"ओह, वास्तव में मुझे कुछ योजनाएं हैं।",1
यह मत कहो।,0
"उर्सुला! प्रतीक्षा करो! अर-अर, यह मैं हूँ! Phoebe!",1
Uh-oh-okay. Uh-oh-okay. मैं जानता हूँ आप सब क्या सोच रहे हैं. लेकिन चंडलर में है,1
बुनियादी बात यह है कि धूम्रपान अच्छा है और आप जानते हैं।,1
"रॉस, तुम्हें पता है अगर कभी आप तय करने के लिए आप redecorate की जरूरत है-और मैं सोचता हूँ कि आप करना चाहिए।",1
तो आप क्यों जवाब दे रहे हैं? कम से कम आप जानते हैं कि हम किस रास्ते पर हैं?,0
कृपया!,0
"और फिर रॉस और राहेल से चुम्बन करते हैं, और अब रॉस को राहेल और केशरहित लड़की के बीच का चुनाव करना पड़ता है और मैं भी नहीं जानता कि वहां क्या हुआ...",1
यह होम ईसी कक्षाओं में से एक के लिए एक परियोजना थी।,1
तुम ऐसा क्यों करते हो?,2
"ठीक है, कल रात मैं संग्रहालय छोड़ रहा था जैसे ‘लेसर फ्लोइड’ ग्रहालय से बाहर निकल रहा था, मैंने 50 बॉक्स बेचने की कोशिश भी नहीं की!",2
"Hey, uh-hey, क्यों हम तुम पर कुछ जूते नहीं मिलता है, हू?",1
"ओह, अच्छी तरह से वह yummy है. हम एक छोटा-सा चुंबन किया '।",2
"हाँ, हम दोनों भाग के लिए ऑडिशन किया, और ओह, जैसा कि यह पता चला, वे आह, वे मूर्ख गे बात पसंद किया और उसे रंगमंच।",0
क्या पता है?,1
ऐसा लगता है जैसे हम पिता और पुत्र हैं।,2
मैं ईमान नहीं ला सकता मैं अभी भी नहीं पता क्या हुआ है,1
"हाँ! ठीक है, यहाँ तुम जाओ।",2
"ओह, मैं यह अकेले नहीं कर रहा हूँ। मैं Ross है।",1
तुमसे क्या हो रहा है?,1
"ओह, आप इसे पसंद करते हैं? आप जानना चाहते हैं कि मैं इसे कहाँ पाया है?",2
पकड़ो!,0
मैं-मैं-मैं अगले नौ महीनों के लिए आपके गर्भाशय होने की उम्मीद करता हूँ।,2
"ओह, मेरे दिमाग में उसने कुछ बहुत ""न-gay-बदनाम"" किया है!",1
कृपया मुझे बताओ कि आपको संदेश मिला है!,0
लेकिन मैं अभी भी हमेशा इस तरह वापस आएगा।,1
क्या यह चंडलर और उस सोक के साथ है जो वह अपने बिस्तर के पास रखता है?,1
"नहीं कि मैं क्या चाहता हूँ नहीं है। Uh, मुझे खुशी है कि तुम लोगों ने बंधे हुए थे लेकिन मैं",1
"ओह नहीं यह नहीं है, नहीं है यह नहीं है. यह एक पहली तारीख है. मैं हूँ",0
तुल्सा इटली है-कृपया मुझे वहां जाने के लिए मजबूर न करें!,0
Hey! क्या आप नर्सिंग का पुनः प्रयास करने के लिए तैयार हैं?,1
"चलो, मुझे एक अच्छा कारण दीजिए कि तुम क्यों नहीं जाना चाहते।",1
भवन के लिए बिजली की योजनाएं।,1
"नहीं-नहीं, यह मेरे खनिज नमूने का संग्रह है।",1
मैं 40 साल की उम्र में शादी क्यों नहीं करूँगा?,1
क्योंकि जब तुम और मैं शिशुओं को जन्म देंगे तो ऐसा ही होगा!,1
"ओह, और यह बहुत अच्छा है इस छोटी sink यहाँ है...",2
"यह एक गलती थी. कृपया यह कुछ भी मतलब नहीं ले, क्योंकि यह नहीं है.",0
"हाँ, अब, आप अपने आपको क्यों मारना चाहते हैं?",0
यह देखो।,1
"ओह, जोय के पास सबसे अच्छे दोस्त हैं!",2
या फिर कोई फर्क नहीं पड़ता।,1
यहाँ तुम पीहब्स जाओ. अन्य कौन मेरी विशेष homemade ब्राउनी से एक चाहता है?,1
"अरे भगवान, छोटा स्टीवि फिशर? तुम कैसे रहे हैं?",1
"क्षमा करें, मिश्रित. अरे, कैसे फिल्म थी?",1
"ठीक है, मैं महसूस कर रहा हूँ कि यह किसी तरह की शब्द खेल है, क्योंकि आप मुश्किल से नियंत्रित आनंद के साथ गुलाबी हैं।",1
"अच्छी तरह से, कम से कम आप पहली बार अपने पांचवें ग्रेड हैलोविन पार्टी में यह नहीं सुन रहे हैं।",0
"ओह, मुझे कल पोस्ट के मुखिया पृष्ठ को पढ़ने की प्रतीक्षा नहीं है।",2
"ठीक है, ठीक है, अगर आप इस पर जोर देते हैं, कम से कम मुझे आप की मदद करने के लिए।",0
"मुझे अफसोस है कि तुमने अपना पैसा खो दिया, लेकिन मैं यह उचित और वर्गाकार जीत लिया।",2
"ओह, वह अंधेरी तारीख थी कि मैं तुम्हें बताता था कि, उसने फोन किया और इसे आज में बदल दिया।",1
"इसे छोड़ दो, रोस.",1
"ठीक है, लेकिन अगर आप ऐसा करते हैं, यह सुनिश्चित करें कि ऐसा लगता है कि आप उसे देखने के लिए वहाँ हैं, ठीक है, और आप यह मेरे लिए एक सौभाग्य के रूप में करने के लिए नहीं कर रहे हैं।",1
आप एक बैकअप मतलब है?,1
सचमुच! हम कैसे रास्ते पार नहीं किया?,1
"फेब्स, अगर मैं उसे कभी नहीं मिला होता तो ऐसा कभी नहीं होता!",1
मैं यह यहाँ से देख सकता हूँ। यह एक पति तुम्हें लागत है।,2
मेरा हाथ पकड़ो।,1
"ठीक है, ठीक है...",1
कृपया... जाओ! बस मुझे बताओ अगर आप एक हाथ की जरूरत है!,1
है guys. मैं आज सुबह से आप को नहीं देखा है.,1
यहाँ तुम जाओ Phoebe! यहाँ तुम जाओ Phobo! Phewbedo! Phaybobo.,2
आप से भी मिलना अच्छा है।,1
और इसके बजाय मेरे माता-पिता ने मुझे यह छोटा प्लास्टिक चिकन दिया है कि आप चक्कर लगाते हैं।,0
"अच्छी तरह से जोय, हम सभी... हम सभी तुम पर बहुत गर्व है।",2
"वहाँ सिर्फ एक औरत था, वहाँ नहीं था?",1
क्या रात रात हो सकती है?,2
Hey everybody!,1
R-R-Richard ने कहा कि वह आप से शादी करना चाहता है?! और-और चंडलर तुमसे कह रहा है कि वह विवाह से कितना बुरा है?!,1
"हाँ, यह एक है. सुनो, मैं उसे हानि नहीं करना चाहता.",1
आप?! और-और आप?!,1
छोड़ो!,0
आपका ZOO बिल्कुल कहाँ है?,1
"हम खेद है, प्यारे, लेकिन हम सिर्फ यह मान लिया था कि अगर आप 30 वर्ष की आयु के बाद शादी करते हैं तो आप इसके लिए स्वयं भुगतान करेंगे।",1
"ओह, मैं कि उसके लिए मिला।",1
"वे इतने सजावटी और सुंदर थे, मेरा मतलब यह है कि देखो!",1
"जोय, आपका काबल बाहर क्यों है?",0
"चलो, श्री राहेल!",2
क्या मैं एकमात्र हूँ जो यह नहीं सोचता कि वह गर्म है? Ross?,1
"ओह, मुझे खेद है. मैं भूल गया था कि आपके पास सारा Rachel बात थी.",1
"हाँ, Ross महान है।",1
यह किसकी है?,1
क्या हम इस दृश्य को पूरा कर चुके हैं?,1
बैठो।,1
"और तुम्हें पता है क्या, मैं अभी समझ गया है, पिछले साल मैं सिर्फ दो आदमी, रिचर्ड और जुलिओ के साथ बाहर गया है.",1
मुझे विश्वास नहीं है कि तुम उससे शादी कर चुके हो।,1
अंत।,1
जी. आई. जो,1
"मुझे लगता है कि मैं अपने आप की देखभाल कर सकता हूँ, मैं बाद में आप से बात करूँगा।",1
मुझे लगता है कि यह सबसे अच्छा है।,1
मुझे याद है जब हमने पहली बार शादी की थी।,2
"ओह अच्छा, ओह जोय और चंडलर वापस हैं।",2
